state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change,_query_cbsa,_query_param,_loaded_at
53,033,0057,88101,2,47.55975,-122.338265,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,27,83.0,N,25,30,0,0,,,Certified,6.677778,2.943223,15.6,2023-08-28 00:00,11.8,2023-01-24 00:00,10.3,2023-09-15 00:00,10.0,2023-09-21 00:00,,,,,15.6,15.6,11.8,10.3,8.6,6.5,3.8,SEATTLE - DUWAMISH,4700 East Marginal Way South,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0057,88101,2,47.55975,-122.338265,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,27,83.0,N,25,30,0,0,0.0,0.0,Certified,6.677778,2.943223,15.6,2023-08-28 00:00,11.8,2023-01-24 00:00,10.3,2023-09-15 00:00,10.0,2023-09-21 00:00,,,,,15.6,15.6,11.8,10.3,8.6,6.5,3.8,SEATTLE - DUWAMISH,4700 East Marginal Way South,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0057,88101,2,47.55975,-122.338265,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,27,83.0,N,25,30,0,0,4.0,1.0,Certified,6.677778,2.943223,15.6,2023-08-28 00:00,11.8,2023-01-24 00:00,10.3,2023-09-15 00:00,10.0,2023-09-21 00:00,,,,,15.6,15.6,11.8,10.3,8.6,6.5,3.8,SEATTLE - DUWAMISH,4700 East Marginal Way South,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,5,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8500,97.0,Y,359,365,0,260,,,Certified,6.071529,7.372627,400.0,2023-07-04 21:00,159.0,2023-07-25 11:00,121.0,2023-08-20 16:00,111.0,2023-08-20 15:00,,,,,27.0,18.0,14.0,11.0,8.0,5.0,1.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2025-03-08,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,5,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,1.0,1.0,Certified,6.033523,4.703404,50.0,2023-08-20 00:00,34.0,2023-08-26 00:00,33.7,2023-07-04 00:00,29.8,2023-07-05 00:00,,,,,29.8,19.4,12.3,9.2,7.2,5.2,2.6,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2025-03-08,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,5,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,,,Certified,6.033523,4.703404,50.0,2023-08-20 00:00,34.0,2023-08-26 00:00,33.7,2023-07-04 00:00,29.8,2023-07-05 00:00,,,,,29.8,19.4,12.3,9.2,7.2,5.2,2.6,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2025-03-08,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,5,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,1.0,1.0,Certified,6.033523,4.703404,50.0,2023-08-20 00:00,34.0,2023-08-26 00:00,33.7,2023-07-04 00:00,29.8,2023-07-05 00:00,,,,,29.8,19.4,12.3,9.2,7.2,5.2,2.6,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2025-03-08,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,5,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,,,Certified,6.033523,4.703404,50.0,2023-08-20 00:00,34.0,2023-08-26 00:00,33.7,2023-07-04 00:00,29.8,2023-07-05 00:00,,,,,29.8,19.4,12.3,9.2,7.2,5.2,2.6,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2025-03-08,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,5,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,,,Certified,6.033523,4.703404,50.0,2023-08-20 00:00,34.0,2023-08-26 00:00,33.7,2023-07-04 00:00,29.8,2023-07-05 00:00,,,,,29.8,19.4,12.3,9.2,7.2,5.2,2.6,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2025-03-08,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,5,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,10.0,10.0,Certified,6.033523,4.703404,50.0,2023-08-20 00:00,34.0,2023-08-26 00:00,33.7,2023-07-04 00:00,29.8,2023-07-05 00:00,,,,,29.8,19.4,12.3,9.2,7.2,5.2,2.6,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2025-03-08,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,5,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,1.0,1.0,Certified,6.033523,4.703404,50.0,2023-08-20 00:00,34.0,2023-08-26 00:00,33.7,2023-07-04 00:00,29.8,2023-07-05 00:00,,,,,29.8,19.4,12.3,9.2,7.2,5.2,2.6,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2025-03-08,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,5,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,,,Certified,6.033523,4.703404,50.0,2023-08-20 00:00,34.0,2023-08-26 00:00,33.7,2023-07-04 00:00,29.8,2023-07-05 00:00,,,,,29.8,19.4,12.3,9.2,7.2,5.2,2.6,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2025-03-08,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,1,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,82,68.0,N,82,121,0,0,0.0,0.0,Certified,4.291463,2.279929,14.5,2023-08-28 00:00,9.6,2023-09-15 00:00,9.5,2023-03-19 00:00,8.0,2023-05-15 00:00,,,,,14.5,9.6,8.0,7.1,5.5,3.9,2.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,1,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,82,68.0,N,82,121,0,0,,,Certified,4.291463,2.279929,14.5,2023-08-28 00:00,9.6,2023-09-15 00:00,9.5,2023-03-19 00:00,8.0,2023-05-15 00:00,,,,,14.5,9.6,8.0,7.1,5.5,3.9,2.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,1,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,82,68.0,N,82,121,0,0,0.0,0.0,Certified,4.291463,2.279929,14.5,2023-08-28 00:00,9.6,2023-09-15 00:00,9.5,2023-03-19 00:00,8.0,2023-05-15 00:00,,,,,14.5,9.6,8.0,7.1,5.5,3.9,2.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,1,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,82,68.0,N,82,121,0,0,,,Certified,4.291463,2.279929,14.5,2023-08-28 00:00,9.6,2023-09-15 00:00,9.5,2023-03-19 00:00,8.0,2023-05-15 00:00,,,,,14.5,9.6,8.0,7.1,5.5,3.9,2.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,1,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,82,68.0,N,82,121,0,0,0.0,0.0,Certified,4.291463,2.279929,14.5,2023-08-28 00:00,9.6,2023-09-15 00:00,9.5,2023-03-19 00:00,8.0,2023-05-15 00:00,,,,,14.5,9.6,8.0,7.1,5.5,3.9,2.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,1,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,82,68.0,N,82,121,0,0,,,Certified,4.291463,2.279929,14.5,2023-08-28 00:00,9.6,2023-09-15 00:00,9.5,2023-03-19 00:00,8.0,2023-05-15 00:00,,,,,14.5,9.6,8.0,7.1,5.5,3.9,2.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,1,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,82,68.0,N,82,121,0,0,0.0,0.0,Certified,4.291463,2.279929,14.5,2023-08-28 00:00,9.6,2023-09-15 00:00,9.5,2023-03-19 00:00,8.0,2023-05-15 00:00,,,,,14.5,9.6,8.0,7.1,5.5,3.9,2.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0080,88101,1,47.568236,-122.308628,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,82,68.0,N,82,121,0,0,3.0,0.0,Certified,4.291463,2.279929,14.5,2023-08-28 00:00,9.6,2023-09-15 00:00,9.5,2023-03-19 00:00,8.0,2023-05-15 00:00,,,,,14.5,9.6,8.0,7.1,5.5,3.9,2.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0030,88101,5,47.597222,-122.319722,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8575,98.0,Y,360,365,0,179,,,Certified,7.925015,6.347627,186.0,2023-03-12 09:00,109.0,2023-08-20 15:00,109.0,2023-08-20 16:00,95.0,2023-08-20 17:00,,,,,29.0,23.0,17.0,14.0,10.0,7.0,3.0,Seattle-10th & Weller,10th & Weller,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0030,88101,5,47.597222,-122.319722,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,357,98.0,Y,357,365,0,0,2.0,2.0,Certified,7.871709,4.501287,46.0,2023-08-20 00:00,35.6,2023-08-26 00:00,30.6,2023-07-05 00:00,27.9,2023-11-28 00:00,,,,,27.9,19.1,15.4,11.7,9.3,6.9,4.2,Seattle-10th & Weller,10th & Weller,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0030,88101,5,47.597222,-122.319722,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,357,98.0,Y,357,365,0,0,,,Certified,7.871709,4.501287,46.0,2023-08-20 00:00,35.6,2023-08-26 00:00,30.6,2023-07-05 00:00,27.9,2023-11-28 00:00,,,,,27.9,19.1,15.4,11.7,9.3,6.9,4.2,Seattle-10th & Weller,10th & Weller,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0030,88101,5,47.597222,-122.319722,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,357,98.0,Y,357,365,0,0,2.0,2.0,Certified,7.871709,4.501287,46.0,2023-08-20 00:00,35.6,2023-08-26 00:00,30.6,2023-07-05 00:00,27.9,2023-11-28 00:00,,,,,27.9,19.1,15.4,11.7,9.3,6.9,4.2,Seattle-10th & Weller,10th & Weller,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0030,88101,5,47.597222,-122.319722,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,357,98.0,Y,357,365,0,0,,,Certified,7.871709,4.501287,46.0,2023-08-20 00:00,35.6,2023-08-26 00:00,30.6,2023-07-05 00:00,27.9,2023-11-28 00:00,,,,,27.9,19.1,15.4,11.7,9.3,6.9,4.2,Seattle-10th & Weller,10th & Weller,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0030,88101,5,47.597222,-122.319722,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,357,98.0,Y,357,365,0,0,,,Certified,7.871709,4.501287,46.0,2023-08-20 00:00,35.6,2023-08-26 00:00,30.6,2023-07-05 00:00,27.9,2023-11-28 00:00,,,,,27.9,19.1,15.4,11.7,9.3,6.9,4.2,Seattle-10th & Weller,10th & Weller,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0030,88101,5,47.597222,-122.319722,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,357,98.0,Y,357,365,0,0,19.0,19.0,Certified,7.871709,4.501287,46.0,2023-08-20 00:00,35.6,2023-08-26 00:00,30.6,2023-07-05 00:00,27.9,2023-11-28 00:00,,,,,27.9,19.1,15.4,11.7,9.3,6.9,4.2,Seattle-10th & Weller,10th & Weller,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0030,88101,5,47.597222,-122.319722,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,357,98.0,Y,357,365,0,0,2.0,2.0,Certified,7.871709,4.501287,46.0,2023-08-20 00:00,35.6,2023-08-26 00:00,30.6,2023-07-05 00:00,27.9,2023-11-28 00:00,,,,,27.9,19.1,15.4,11.7,9.3,6.9,4.2,Seattle-10th & Weller,10th & Weller,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,033,0030,88101,5,47.597222,-122.319722,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,357,98.0,Y,357,365,0,0,96.0,19.0,Certified,7.871709,4.501287,46.0,2023-08-20 00:00,35.6,2023-08-26 00:00,30.6,2023-07-05 00:00,27.9,2023-11-28 00:00,,,,,27.9,19.1,15.4,11.7,9.3,6.9,4.2,Seattle-10th & Weller,10th & Weller,Washington,King,Seattle,42660,"Seattle-Tacoma-Bellevue, WA",2024-05-17,42660,88101,2026-06-19 09:34:27.663212-07:00
53,053,0029,88101,5,47.1864,-122.4517,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8141,93.0,Y,344,365,0,551,,,Certified,7.294067,17.463525,723.0,2023-07-05 00:00,636.0,2023-07-04 23:00,588.0,2023-07-04 22:00,512.0,2023-07-05 01:00,,,,,41.0,34.0,23.0,15.0,8.0,5.0,0.0,TACOMA - L STREET,7802 SOUTH L STREET,Washington,Pierce,Tacoma,42660,"Seattle-Tacoma-Bellevue, WA",2024-08-07,42660,88101,2026-06-19 09:34:27.663212-07:00
53,053,0029,88101,5,47.1864,-122.4517,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,337,92.0,Y,337,365,0,0,3.0,3.0,Certified,7.265579,9.439403,118.2,2023-07-05 00:00,78.4,2023-07-04 00:00,59.2,2023-08-20 00:00,30.7,2023-11-26 00:00,,,,,30.7,28.5,20.1,14.5,8.1,5.1,2.0,TACOMA - L STREET,7802 SOUTH L STREET,Washington,Pierce,Tacoma,42660,"Seattle-Tacoma-Bellevue, WA",2024-08-07,42660,88101,2026-06-19 09:34:27.663212-07:00
53,053,0029,88101,5,47.1864,-122.4517,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,337,92.0,Y,337,365,0,0,,,Certified,7.265579,9.439403,118.2,2023-07-05 00:00,78.4,2023-07-04 00:00,59.2,2023-08-20 00:00,30.7,2023-11-26 00:00,,,,,30.7,28.5,20.1,14.5,8.1,5.1,2.0,TACOMA - L STREET,7802 SOUTH L STREET,Washington,Pierce,Tacoma,42660,"Seattle-Tacoma-Bellevue, WA",2024-08-07,42660,88101,2026-06-19 09:34:27.663212-07:00
53,053,0029,88101,5,47.1864,-122.4517,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,337,92.0,Y,337,365,0,0,3.0,3.0,Certified,7.265579,9.439403,118.2,2023-07-05 00:00,78.4,2023-07-04 00:00,59.2,2023-08-20 00:00,30.7,2023-11-26 00:00,,,,,30.7,28.5,20.1,14.5,8.1,5.1,2.0,TACOMA - L STREET,7802 SOUTH L STREET,Washington,Pierce,Tacoma,42660,"Seattle-Tacoma-Bellevue, WA",2024-08-07,42660,88101,2026-06-19 09:34:27.663212-07:00
53,053,0029,88101,5,47.1864,-122.4517,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,337,92.0,Y,337,365,0,0,,,Certified,7.265579,9.439403,118.2,2023-07-05 00:00,78.4,2023-07-04 00:00,59.2,2023-08-20 00:00,30.7,2023-11-26 00:00,,,,,30.7,28.5,20.1,14.5,8.1,5.1,2.0,TACOMA - L STREET,7802 SOUTH L STREET,Washington,Pierce,Tacoma,42660,"Seattle-Tacoma-Bellevue, WA",2024-08-07,42660,88101,2026-06-19 09:34:27.663212-07:00
53,053,0029,88101,5,47.1864,-122.4517,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,337,92.0,Y,337,365,0,0,,,Certified,7.265579,9.439403,118.2,2023-07-05 00:00,78.4,2023-07-04 00:00,59.2,2023-08-20 00:00,30.7,2023-11-26 00:00,,,,,30.7,28.5,20.1,14.5,8.1,5.1,2.0,TACOMA - L STREET,7802 SOUTH L STREET,Washington,Pierce,Tacoma,42660,"Seattle-Tacoma-Bellevue, WA",2024-08-07,42660,88101,2026-06-19 09:34:27.663212-07:00
53,053,0029,88101,5,47.1864,-122.4517,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,337,92.0,Y,337,365,0,0,31.0,31.0,Certified,7.265579,9.439403,118.2,2023-07-05 00:00,78.4,2023-07-04 00:00,59.2,2023-08-20 00:00,30.7,2023-11-26 00:00,,,,,30.7,28.5,20.1,14.5,8.1,5.1,2.0,TACOMA - L STREET,7802 SOUTH L STREET,Washington,Pierce,Tacoma,42660,"Seattle-Tacoma-Bellevue, WA",2024-08-07,42660,88101,2026-06-19 09:34:27.663212-07:00
53,053,0029,88101,5,47.1864,-122.4517,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,337,92.0,Y,337,365,0,0,3.0,3.0,Certified,7.265579,9.439403,118.2,2023-07-05 00:00,78.4,2023-07-04 00:00,59.2,2023-08-20 00:00,30.7,2023-11-26 00:00,,,,,30.7,28.5,20.1,14.5,8.1,5.1,2.0,TACOMA - L STREET,7802 SOUTH L STREET,Washington,Pierce,Tacoma,42660,"Seattle-Tacoma-Bellevue, WA",2024-08-07,42660,88101,2026-06-19 09:34:27.663212-07:00
53,053,0029,88101,5,47.1864,-122.4517,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,337,92.0,Y,337,365,0,0,,,Certified,7.265579,9.439403,118.2,2023-07-05 00:00,78.4,2023-07-04 00:00,59.2,2023-08-20 00:00,30.7,2023-11-26 00:00,,,,,30.7,28.5,20.1,14.5,8.1,5.1,2.0,TACOMA - L STREET,7802 SOUTH L STREET,Washington,Pierce,Tacoma,42660,"Seattle-Tacoma-Bellevue, WA",2024-08-07,42660,88101,2026-06-19 09:34:27.663212-07:00
53,053,0031,88101,5,47.2656,-122.3858,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8557,98.0,Y,359,365,0,203,,,Certified,7.361342,8.203828,202.0,2023-07-05 02:00,184.0,2023-07-05 03:00,173.0,2023-07-05 01:00,171.0,2023-07-05 06:00,,,,,31.0,25.0,20.0,16.0,9.0,6.0,1.0,TACOMA - ALEXANDER AVE,"2301 ALEXANDER AVE, TACOMA, WA",Washington,Pierce,Tacoma,42660,"Seattle-Tacoma-Bellevue, WA",2026-04-03,42660,88101,2026-06-19 09:34:27.663212-07:00
53,053,0031,88101,5,47.2656,-122.3858,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,355,97.0,Y,355,365,0,0,2.0,2.0,Certified,7.331831,5.913389,58.3,2023-07-05 00:00,55.7,2023-08-20 00:00,33.6,2023-08-26 00:00,24.1,2023-11-29 00:00,,,,,24.1,20.9,17.9,13.1,8.9,6.0,2.5,TACOMA - ALEXANDER AVE,"2301 ALEXANDER AVE, TACOMA, WA",Washington,Pierce,Tacoma,42660,"Seattle-Tacoma-Bellevue, WA",2026-04-03,42660,88101,2026-06-19 09:34:27.663212-07:00
